user_id,book_id,rating
7301,47,4
15923,557,3
1902,1084,4
7159,10,4
3688,154,4
15518,136,4
12791,672,5
15935,19,1
8291,977,3
10317,110,5
10454,642,5
34619,179,3
27551,198,3
6181,25,5
24253,731,5
19738,343,3
21878,92,3
13658,122,3
42355,540,5
18599,5,3
36405,177,5
19812,270,5
15626,23,5
51936,176,3
20949,501,5
18505,12,4
10344,129,4
26184,131,5
27466,395,5
52556,41,4
32813,84,4
6022,184,4
9990,1458,5
6209,316,3
33065,43,4
5297,195,5
48247,277,3
41289,451,4
32635,513,5
27555,293,4
3877,125,4
27941,232,3
8222,9,5
19123,200,3
12320,108,3
46259,320,4
5243,217,4
36974,281,2
28525,1365,5
483,916,3
6445,293,4
29279,76,5
45714,197,4
39042,417,4
5646,1,4
33718,75,2
33223,819,4
40990,273,4
23379,916,3
28786,1171,4
19073,125,1
9174,1,5
13728,204,2
1593,49,2
26500,361,4
31041,20,1
25083,531,2
15547,1458,2
42229,44,5
33617,21,4
27160,325,5
25218,1237,4
52383,225,3
41145,437,3
9722,133,3
53292,426,5
7234,730,3
42190,792,5
43325,618,4
7930,2,5
16823,1005,3
9752,4,4
15682,349,5
11986,63,3
6134,225,4
4238,638,2
7970,83,5
8028,32,5
40916,268,3
1741,22,3
8399,857,5
44686,5,4
21525,501,3
11473,1316,5
48871,76,5
33312,1272,2
30948,514,5
3103,868,4
39569,200,4
10944,123,3
8866,56,2
52763,85,5
46977,28,5
27848,46,4
3678,144,4
14898,158,3
15054,733,1
47675,461,5
7355,689,3
8388,848,4
1590,885,3
6167,304,5
11472,126,3
16770,391,5
28945,274,4
19998,258,3
12372,140,4
8752,357,4
13373,311,3
14942,743,5
28219,95,4
127,24,5
31191,98,3
6896,13,4
26887,63,3
6657,87,4
10335,414,5
33827,9,2
45105,71,3
41712,71,4
2171,70,5
4934,1161,4
14644,97,5
13095,272,4
143,208,4
12788,225,3
8883,55,5
9162,117,5
10589,66,5
39917,78,3
35460,473,5
11468,1785,3
44422,78,4
6308,851,3
26959,25,4
12135,191,5
10851,883,2
47836,211,5
26536,86,5
8976,27,5
40703,114,5
50786,123,3
9644,32,2
7976,359,5
19219,804,4
12815,2015,5
47293,37,4
43622,131,4
17566,538,5
25389,22,3
12948,49,1
43651,675,5
8590,883,4
32191,186,5
21646,1135,5
48441,131,5
35567,118,3
17081,391,5
34910,13,5
22049,170,1
48910,46,4
12905,43,5
10110,24,4
31074,325,3
24441,63,3
10787,233,5
25925,204,2
11134,681,4
1388,142,4
35767,90,3
49836,1133,5
13925,84,3
37717,24,5
15055,168,2
33555,1178,3
6895,29,5
27578,17,3
37184,117,3
1887,1311,3
7805,97,5
34167,136,4
23547,779,5
498,121,4
32113,90,3
16166,364,5
43180,809,3
4723,295,4
17528,87,3
38312,342,3
33556,184,3
26182,20,4
46107,306,2
17718,116,4
24588,45,5
5352,42,3
2900,354,5
36752,89,4
23478,150,5
28265,372,5
40615,11,5
51651,422,5
51141,68,3
34197,5,5
25958,6,5
5380,30,4
17679,60,4
10211,8,3
42635,204,5
21657,205,5
4933,142,5
28857,553,2
16451,518,5
27501,84,3
15952,110,5
9840,358,3
49977,473,4
11031,138,1
7234,24,4
32332,198,4
9429,52,3
22334,15,4
28429,499,3
30233,11,5
34011,997,4
29387,325,5
24555,561,4
43078,33,5
15575,16,4
14385,291,3
5238,50,5
16502,4,4
19319,318,4
21112,104,4
8242,179,2
18155,102,5
28827,16,4
26873,32,4
6784,934,3
29720,425,3
10335,130,3
46345,262,5
51379,77,4
381,167,4
6181,75,5
28115,103,5
8126,741,3
2629,11,5
22579,18,4
38665,1,5
8298,43,4
10863,401,3
16763,45,5
7820,64,3
6668,436,4
50233,26,4
22154,237,3
45023,416,3
46464,173,4
11854,1477,3
1739,10,5
39517,733,5
15315,4,4
35767,205,1
17131,197,3
33298,139,5
28559,773,3
13603,476,4
42664,140,3
28696,10,4
48665,388,4
725,290,3
43622,362,4
50266,930,5
18798,642,2
13006,223,5
12279,570,4
19512,916,4
28440,346,5
12843,906,5
13587,49,3
21566,263,3
5912,341,5
52407,65,5
20406,97,5
7433,45,4
20148,5,3
13243,154,3
9847,362,4
26412,225,5
14841,819,4
16421,982,5
30287,779,4
42568,612,3
48147,82,3
4930,410,3
25192,212,5
43535,131,4
10751,101,2
3568,494,3
25616,205,3
33633,1108,4
24274,60,5
37754,4,5
14541,534,4
31033,154,5
47032,62,4
13478,29,4
1565,426,4
15489,529,4
42683,21,5
6252,64,3
9830,967,3
7433,235,2
6905,347,3
21387,184,4
10140,347,4
53220,6,5
16949,5,4
13170,207,1
2041,61,2
36956,1477,5
8852,531,4
20732,388,2
20771,1238,5
25688,1681,3
5886,339,4
33480,440,4
28336,485,5
49555,3,1
389,24,5
25029,461,4
40420,133,5
47754,26,4
21316,373,5
25065,704,4
52425,36,5
14834,97,4
9,217,3
30329,906,4
2046,538,4
31933,516,4
12946,174,3
1761,46,4
17010,15,2
8154,154,5
49780,209,5
38515,74,4
36349,19,4
4362,184,4
19093,179,4
6706,865,3
8669,268,4
38184,93,4
13058,237,4
10341,160,4
21566,43,4
40429,672,4
2665,285,5
11773,42,5
46661,349,5
48097,2,5
1456,375,4
1863,357,1
3097,161,5
24288,305,3
3386,33,4
41919,65,3
1991,124,4
33863,754,3
7585,118,5
37153,77,4
16502,79,4
10317,1457,3
49464,494,1
2860,23,5
4735,637,5
37782,689,3
24470,84,4
19803,2,5
4127,344,4
15501,298,4
742,601,4
6323,464,5
6379,693,3
3386,335,5
18390,757,4
32560,361,2
51409,110,5
45096,157,3
7739,425,4
4252,119,4
3262,383,4
39207,1644,4
19651,138,5
14040,28,3
11341,119,5
1916,915,3
2853,84,3
7857,467,4
45248,261,3
42186,699,4
7065,484,4
14234,372,3
36231,178,2
27414,83,2
43382,757,5
4121,1021,4
14248,350,3
12442,701,4
5114,100,4
25625,17,5
9911,75,3
6787,37,5
40176,184,5
18192,174,3
145,741,1
253,100,3
12791,32,4
40322,25,5
27122,1084,5
3110,5,3
12963,160,4
5911,388,3
26593,337,5
38635,229,4
31809,257,3
49584,145,2
19254,186,3
13642,2,4
50472,266,2
34739,788,2
21227,343,3
10495,114,5
29754,121,3
10916,372,5
15141,492,4
2663,10,5
28429,10,5
5380,67,5
7297,1319,3
6966,431,5
2998,344,4
2722,46,5
1554,887,4
4210,93,4
20183,18,5
46333,11,5
33580,57,5
49973,440,3
48389,76,5
15498,1094,3
41616,591,4
46464,451,2
20771,251,5
31933,1159,2
5179,25,5
26797,488,2
35654,1145,4
50852,204,3
45096,216,4
39857,261,4
9971,317,4
19926,496,4
52763,323,3
47317,92,4
40691,161,5
12961,1521,4
14942,323,4
5194,646,3
39917,343,4
49323,620,5
8753,222,4
4,36,5
35002,225,3
49298,650,3
51858,14,3
5461,148,4
25502,154,4
3345,116,3
8852,97,5
46803,13,4
18990,312,4
43384,125,5
5175,255,4
38637,472,5
22139,157,5
36099,531,4
4179,337,1
35964,337,1
35002,273,5
28129,85,5
30835,347,2
43683,41,4
1352,381,4
27294,6,3
27816,804,5
35982,134,1
5209,804,4
33651,15,1
9094,194,3
12727,587,4
2446,561,2
42259,359,4
35642,76,4
9289,310,4
17264,675,4
14867,1411,3
6329,660,2
32635,345,4
39119,390,5
16969,714,5
17857,1567,2
22684,15,5
43554,180,3
34889,1011,5
4000,16,4
43418,107,5
1438,58,4
22136,59,4
40174,693,3
3862,7,5
51480,87,2
27488,1051,5
33069,55,3
42635,11,5
4934,26,5
3907,251,2
27631,714,5
5804,714,3
13989,1231,4
18618,132,5
4615,625,4
9561,1435,5
5223,2190,4
15318,664,4
8336,375,4
22010,212,5
9226,168,5
10380,30,3
33890,538,3
9052,129,3
3574,903,3
27083,80,2
51101,227,3
5115,171,4
22034,432,3
40646,901,4
11423,138,4
18809,136,4
25853,84,4
47059,62,5
9841,66,5
8710,436,3
17613,924,4
9914,493,2
440,4,5
2171,906,5
3190,1084,3
27835,40,2
23523,613,5
5152,1311,4
7926,9,3
24800,10,3
50610,1005,3
10503,935,4
10326,359,4
27604,514,5
45889,273,4
6896,141,5
21600,15,4
51021,94,5
35624,329,2
15962,13,1
1323,131,4
8672,17,5
23861,316,3
3507,281,3
10335,688,4
6727,930,4
36031,59,4
35412,212,4
24567,670,3
11773,118,4
8028,174,3
9731,587,4
7563,320,3
27711,658,4
22764,883,3
19729,2,4
41858,161,5
17984,11,4
35505,251,3
9861,255,4
43389,94,5
37597,669,5
24344,28,3
23102,451,4
39941,181,3
48559,248,4
36490,123,2
5593,323,3
47018,846,3
16576,916,3
15935,650,5
3827,29,3
48622,48,4
20311,282,3
51965,793,4
34531,255,2
8498,1739,2
13045,391,4
22110,245,5
20017,52,4
271,815,4
44064,701,5
29426,117,4
11340,572,4
21996,291,5
11472,76,5
22795,669,5
37470,55,2
7428,1679,4
28863,1237,3
3450,43,4
12771,1171,4
488,18,3
8469,113,2
12946,133,5
11013,606,4
7456,664,5
16130,124,4
2575,386,4
50248,40,1
11608,344,5
2759,453,5
28943,140,3
43071,793,3
21724,378,4
14192,42,5
45461,101,5
1061,154,4
9752,5,5
9077,82,5
3987,121,5
11032,672,5
32803,1136,2
39075,126,5
38215,2,5
13879,371,2
1435,353,5
36695,83,4
12771,114,4
2171,73,4
35505,157,3
14112,125,5
37680,642,5
2089,217,3
9914,704,3
20213,13,4
31563,140,5
1873,321,3
33890,457,2
43139,497,3
10665,916,1
40588,7,2
28988,41,5
14597,119,3
38345,265,3
49662,570,5
26294,232,4
2054,253,3
36037,215,4
23892,84,4
36938,432,4
29847,1120,5
14746,179,3
17408,83,3
16709,68,4
11728,317,5
35450,237,3
52725,100,4
33069,693,4
46212,76,3
8400,381,4
53292,178,5
43382,19,5
45372,18,3
27551,407,2
3752,1642,3
38345,150,2
29115,42,3
27048,150,5
10954,637,3
26729,251,4
16718,361,4
14745,304,3
2854,24,5
48665,304,5
38847,191,2
24603,18,5
5960,59,5
16948,46,4
32617,114,5
29178,13,5
43403,180,5
19013,612,3
19510,498,3
22651,97,4
47478,230,1
2191,217,2
10627,118,5
28767,130,2
14942,867,3
29900,560,3
24898,782,4
23707,5,2
9382,514,4
17010,133,4
8075,1569,5
5009,219,4
26294,53,5
51583,468,4
30048,405,4
24200,1136,3
9246,8,4
24008,95,5
41142,140,5
19256,125,4
18539,81,4
49178,37,3
52763,1161,5
6752,14,5
9474,432,5
14180,733,4
7040,123,3
31563,3,5
52366,472,5
15501,219,4
17000,32,3
375,21,3
1840,101,4
6424,592,1
34011,53,3
24993,496,4
17746,58,4
14331,1521,3
13806,1144,5
52556,806,2
44749,464,2
28973,17,3
6436,767,4
21790,64,3
7999,248,3
37571,542,3
34611,122,1
30327,30,4
38536,46,5
29485,815,5
8826,1411,3
17725,20,3
29982,36,4
2112,425,5
18273,396,2
32741,157,3
8071,5,4
8518,616,3
52247,2,4
37971,178,4
40823,93,3
11443,43,4
28297,778,4
29951,55,2
11468,1202,3
11263,885,3
12165,83,5
31341,32,3
20218,855,2
30846,140,5
51204,293,4
43602,714,3
9035,542,4
37393,108,5
43536,5,5
50293,73,3
36984,313,4
3662,205,5
16576,53,4
21610,72,4
16761,848,3
50209,113,5
24119,285,4
4700,773,4
38293,46,3
9747,323,1
42899,665,5
10444,1,5
4295,63,2
5334,401,3
13879,304,4
13764,118,3
5964,114,5
10294,514,5
2042,508,4
42864,482,3
30846,123,4
15546,92,4
21766,304,2
39569,93,4
31001,89,5
2992,2,3
3857,14,4
28803,556,5
8693,59,5
43325,20,4
7802,130,2
21543,33,3
256,59,4
35353,424,3
11341,291,4
46470,190,2
13370,2,5
12669,54,4
30048,205,3
46749,497,5
34248,121,5
6966,185,5
17659,50,4
21728,21,4
33012,55,3
1294,404,2
8565,672,4
9684,550,4
10800,10,5
19290,461,4
4967,869,4
7488,205,3
26800,123,5
7171,81,3
8134,150,5
42355,24,5
18029,1171,3
21975,66,5
12761,399,4
1283,73,3
12015,10,5
6449,495,3
9806,456,4
49396,198,5
12791,157,5
36592,154,3
2255,21,4
19703,241,5
5812,1185,4
28988,561,5
37494,901,3
9747,219,4
6895,456,5
37135,6,4
43519,172,5
8315,534,4
34054,198,3
37503,39,5
36767,557,2
9999,56,4
4639,335,4
9329,109,3
35781,54,4
10921,204,5
5987,725,4
43535,468,5
31398,39,4
11264,8,4
13395,50,5
24637,122,3
34496,126,4
48441,306,4
31305,245,1
30578,13,4
28696,230,2
8154,959,5
1448,249,4
28767,11,3
3821,597,4
12381,1679,3
14699,27,4
7430,773,4
16763,468,5
1585,387,4
35002,887,5
45345,95,3
13197,83,3
32727,697,4
2283,93,4
40787,45,3
26687,65,5
2103,243,4
4362,637,4
10800,140,4
24132,465,3
5624,31,5
14207,402,4
349,97,4
1759,301,4
36244,30,4
32419,1707,4
29754,76,4
2895,66,5
40420,304,5
39696,65,4
20673,268,4
8125,87,5
12913,42,5
44046,161,5
11079,221,3
27358,730,4
1549,38,3
28863,43,4
5531,560,2
51829,111,4
43433,181,5
7488,354,5
5121,1094,5
40176,71,3
18003,18,5
53161,41,5
3856,739,4
30359,257,4
368,34,4
16897,8,5
1983,70,3
43423,958,5
29832,948,4
33527,704,4
7999,138,3
33546,32,5
8665,710,3
26483,179,4
9923,441,4
45880,323,1
3684,189,4
30614,642,3
35284,284,3
43089,559,3
2992,344,4
5551,195,5
51660,67,3
49541,26,2
8398,6,5
31887,1248,5
3837,733,3
34566,133,4
12751,372,5
4470,170,2
6263,20,3
11043,119,4
179,47,5
17652,356,4
585,119,4
43169,795,5
11043,36,4
1669,5,2
21487,107,3
23286,18,4
9077,485,5
5912,457,3
12535,12,4
13449,23,5
26781,26,4
52254,88,3
14929,56,2
5245,130,3
9588,55,5
21581,13,5
47401,478,3
48355,261,4
1350,298,4
48951,595,2
14834,70,5
728,461,4
33567,117,4
18155,28,4
40566,236,5
21781,227,3
48282,368,5
33865,129,4
26179,83,4
26300,432,4
11911,3,5
1448,316,3
7150,31,4
44247,476,4
15497,16,3
19319,554,4
2895,248,4
26148,116,4
11285,37,4
7739,229,5
1429,310,4
31763,57,5
3837,782,5
11956,958,4
20179,138,4
36252,70,3
422,2,4
45867,283,5
36252,1178,3
48958,642,5
15055,20,5
6247,606,5
5395,10,5
4575,119,3
51763,590,4
5993,554,4
24326,476,3
30487,767,5
2650,557,4
44593,346,5
7479,733,3
20896,431,5
26883,209,4
40065,158,5
13110,9,3
39569,188,3
3996,1521,3
29463,62,3
28219,30,5
3742,106,2
14834,271,5
8787,704,3
4121,561,3
7065,42,3
45498,57,3
40162,134,3
43016,343,4
8607,38,3
35126,221,4
10802,47,4
8990,71,4
8221,236,5
39199,93,5
9931,47,4
2063,741,2
50023,959,1
32611,267,5
39623,285,5
19088,196,4
27631,55,4
39798,129,4
7225,212,3
21851,143,5
2066,20,3
32084,37,4
28175,718,3
27663,32,5
19290,245,4
19384,125,4
6342,401,4
10156,390,3
26119,660,2
7424,1,4
43030,529,4
18224,157,5
14339,107,2
2928,140,5
20148,59,3
28179,255,3
6323,485,5
43991,736,2
44397,148,5
38637,113,3
14384,100,5
48007,332,2
20083,16,5
51858,25,3
20870,672,4
2544,436,4
11338,416,3
43924,314,3
34327,59,3
32364,30,3
23523,1133,4
14344,21,5
10204,386,4
14192,264,3
8139,221,1
40620,133,5
19578,456,5
51163,35,4
18324,137,3
29428,733,4
34167,148,4
3104,92,3
49984,530,5
39972,476,3
40103,104,3
140,494,4
8641,281,3
18493,840,3
19413,826,4
28018,935,3
18904,97,5
3269,883,4
34302,489,5
6054,32,4
23707,317,4
14331,219,4
45688,19,4
32597,13,3
47083,165,4
35126,518,4
14991,100,5
23679,79,4
20059,45,4
25164,56,3
22154,472,3
20857,1159,5
19527,1,4
29293,658,5
16451,899,4
16757,349,3
20194,94,5
22010,658,3
4152,778,4
48146,626,4
41475,898,3
3786,731,4
47007,78,4
43377,107,5
53394,86,4
11079,117,5
13991,1064,4
3922,317,4
23777,229,5
11911,59,5
44650,966,4
11750,375,3
26222,529,3
18046,143,4
4891,354,2
14234,829,3
44963,512,5
12236,53,3
9476,28,2
44907,142,5
27835,137,5
1208,110,3
43646,39,4
21766,361,3
15641,417,5
17665,8,5
9011,100,1
40773,73,2
50976,265,5
488,45,5
28494,162,5
37999,172,5
22270,227,4
5760,1061,5
9435,32,5
10000,531,1
34572,343,5
12702,601,4
1106,15,4
13097,70,2
34701,142,4
2362,301,3
20279,544,4
21878,292,4
35620,840,5
21856,98,4
34701,124,4
42899,125,4
9716,170,3
27125,25,5
11184,62,5
35,245,2
24553,161,4
2985,1084,4
15204,97,4
19761,3,1
35510,901,5
22302,682,5
13243,198,4
29454,37,5
19093,172,5
32834,53,5
35617,54,5
17718,38,3
51166,64,5
32992,625,4
35198,4,5
23771,38,3
2055,45,3
5633,67,5
3580,345,3
8570,317,4
34915,395,5
19668,170,1
2733,388,5
29857,82,2
32586,115,2
41328,390,5
15020,287,5
50123,3,1
42302,487,5
11390,105,2
3263,131,5
40787,265,3
39600,456,5
51413,44,5
30287,1714,4
5760,312,5
30981,212,5
19510,129,4
26879,530,4
47018,1255,4
11957,179,4
12372,21,5
575,354,4
23711,1334,5
20553,289,5
7381,189,2
21566,63,1
33409,570,5
16832,133,5
15936,414,3
28739,1,5
31503,540,5
7075,102,5
42368,639,5
7926,223,3
4735,496,5
19578,304,5
35475,18,5
11274,173,4
13992,869,2
18193,360,5
33992,935,4
14192,89,5
30771,19,5
12442,265,3
14084,1139,4
4314,483,5
45345,320,4
24499,296,4
8002,204,4
5629,7,3
7426,490,5
40703,335,4
31221,2,5
6992,32,5
19222,43,5
44749,146,5
10236,85,5
38121,413,4
33357,134,4
41633,73,3
13438,32,4
11716,157,5
34497,184,3
41072,208,5
1737,103,4
25119,35,3
22611,231,3
40703,249,5
3222,9,2
10294,934,3
16413,1584,5
6669,15,5
48787,306,5
51834,625,4
43683,608,5
6797,478,4
27079,130,5
30283,25,5
42946,768,5
19173,244,4
38098,235,3
44635,21,4
45105,204,4
3255,1411,4
15664,76,4
9011,161,3
15712,930,3
45102,839,5
31033,427,5
5705,847,4
32586,92,4
30998,621,3
10594,78,4
8336,371,5
1097,59,4
23227,825,2
13195,10,3
1038,883,3
6054,40,4
23525,1434,5
47150,68,2
11560,225,4
1010,1566,2
5844,116,5
41228,213,4
1068,150,3
11107,121,5
28057,390,4
29645,216,4
15880,63,5
14150,401,5
45965,490,4
23213,49,2
42302,693,5
3987,22,5
49672,314,4
43912,131,4
7381,79,2
36355,795,3
145,495,4
33312,33,4
2291,948,3
26213,195,3
31257,54,5
26898,468,4
37418,162,4
4967,467,4
6787,94,3
6668,189,5
4315,35,3
45566,322,5
40440,20,5
2112,604,3
19123,298,2
8410,87,5
32759,133,4
36250,148,3
3853,69,3
27604,213,5
7753,312,4
14575,672,5
19413,358,4
13653,2,4
28175,236,2
52884,3,2
6990,516,4
1010,94,5
21901,570,4
16950,740,5
15880,38,3
12681,1714,4
17857,782,4
817,265,5
17021,8,4
17559,924,3
6617,1518,4
51379,101,5
50123,35,3
9752,138,4
12788,1,3
46661,529,3
20214,204,5
7994,162,4
33556,545,3
3986,840,5
5721,860,3
47094,335,4
9193,576,3
750,576,3
11588,29,5
21237,538,4
30304,383,4
44425,39,5
3213,137,3
41240,851,3
25852,241,4
31161,160,5
29112,364,5
8569,78,3
12135,189,4
28032,320,3
13764,33,3
3788,4,5
11691,718,3
9011,178,3
12905,133,5
33863,1231,2
34013,90,4
36883,555,5
14339,18,5
37630,53,3
12272,140,4
46521,846,3
29832,1465,4
24791,104,4
22110,49,4
24858,239,2
1593,465,3
53281,1133,3
46513,93,3
28189,212,4
22185,28,5
23508,60,5
19570,146,3
27663,180,3
24396,67,3
50375,106,4
4027,161,3
17654,7,5
32569,608,4
6308,56,1
9986,76,5
29729,64,4
769,46,3
48282,899,5
8858,11,4
43065,1526,1
12961,531,4
9382,646,3
50248,10,5
18242,37,5
10802,5,3
7297,37,4
5115,237,4
28692,306,3
6237,675,5
22319,198,5
4942,198,4
38098,178,5
5950,359,5
1374,1094,3
6630,243,5
52905,191,4
36592,10,5
28684,102,5
40420,310,3
38798,984,4
14987,872,3
23525,83,5
16828,508,4
1323,715,3
35531,441,3
10432,77,5
14651,62,5
4200,139,3
8134,123,3
33537,1477,4
14902,300,3
8798,924,2
26239,538,3
20718,306,3
10432,229,4
32269,84,3
15356,430,4
38130,200,5
27886,375,3
6884,193,3
40302,958,4
14779,670,3
41407,1051,5
6435,395,3
13361,180,4
24530,538,5
15621,26,4
44430,371,5
13794,249,2
28018,18,3
21653,176,3
45094,52,1
11837,606,2
49396,1135,3
16761,317,3
47135,591,5
17613,178,4
30287,81,5
9026,199,3
8572,332,3
8996,64,4
22147,639,3
30329,222,5
28317,227,5
21494,22,4
1608,1644,3
20717,76,5
17883,118,4
22287,664,5
37219,326,5
52371,108,3
8646,73,5
44519,298,3
52725,425,2
16845,354,3
26142,516,3
28269,14,3
1874,289,2
30506,118,3
14207,483,4
17398,496,4
31525,602,4
13600,131,4
48628,1681,3
40884,251,4
46977,200,5
6791,52,3
13520,9,4
15547,1317,2
45345,16,4
27370,529,2
27229,57,4
2854,100,5
28440,561,4
10111,100,3
32419,104,3
53268,215,4
10928,471,4
43016,312,3
26265,364,5
21469,559,1
7080,21,4
12146,232,2
5245,555,3
1010,178,4
10798,298,4
28776,1,4
4121,79,5
25978,471,3
19879,37,4
26925,138,3
23707,238,5
43602,335,3
11263,30,4
5436,578,2
38071,1088,4
22224,310,3
6247,58,2
32410,247,4
2067,50,4
10844,93,2
16767,261,2
10781,596,1
26983,264,4
38923,46,5
44179,626,3
42355,616,4
3114,256,4
10150,2,3
17267,73,1
44518,234,4
20740,137,2
25048,387,4
52049,7,4
9509,111,3
40721,44,3
20615,1675,3
22932,701,3
31474,431,4
32834,730,2
35562,19,4
19093,205,4
6567,381,4
7739,37,5
21150,64,5
50610,161,4
19319,30,4
5085,2089,4
14010,107,2
29428,190,2
50258,131,5
40620,31,5
22852,186,4
2695,13,5
45302,1185,5
15318,2015,3
8167,90,3
3241,228,2
11577,930,5
52366,47,4
5821,701,1
10535,18,5
27494,126,4
3739,129,5
4273,157,5
25192,47,5
6727,437,5
35257,140,3
35259,119,4
34996,444,5
5304,287,4
4179,306,2
40796,144,5
12841,916,4
5760,5,2
3788,16,4
26146,165,5
4603,10,3
42776,5,5
48810,994,5
21830,178,5
8900,360,5
8134,681,4
25914,75,3
5812,277,5
7848,1707,3
52300,360,3
3887,542,5
32597,337,5
368,16,4
7101,198,5
10211,181,5
41402,472,5
29037,444,5
11122,50,3
49138,208,4
46661,478,2
39149,868,4
18957,966,5
17858,122,3
9997,467,3
25840,230,5
14433,21,3
11457,155,5
31763,185,4
40210,664,5
15546,490,5
3921,4,4
2218,596,3
9596,672,5
7513,238,3
50149,39,5
41792,138,4
9425,168,2
16345,795,4
2257,425,5
10578,122,4
25961,608,5
5172,407,3
9918,89,5
13051,45,4
13391,70,5
4061,17,4
33992,270,3
16949,49,4
8633,69,3
25687,1,4
30283,512,5
5135,199,3
14002,325,4
25192,94,3
9431,335,3
7422,688,4
26873,219,4
15161,497,1
26925,35,1
22527,7,5
35912,58,4
7623,60,4
4295,626,4
43584,877,4
21237,133,5
22625,1714,4
9276,71,4
18339,29,4
25823,2124,3
29312,1,5
17950,29,2
5905,1064,4
29952,32,3
40665,209,5
46902,390,4
16981,975,2
24198,76,5
53116,964,4
6953,106,5
35157,291,4
14543,409,4
5617,58,3
26867,31,5
39075,68,3
13776,72,4
10868,42,2
24802,211,4
32419,178,5
8440,150,4
32560,375,4
37393,387,3
9057,637,3
51511,256,3
20218,444,5
2157,872,4
52884,62,4
23134,196,1
28392,872,4
39047,122,5
28265,353,5
24902,131,5
27195,23,3
11244,335,4
19703,782,4
13137,436,3
10604,91,3
40142,50,5
8016,3,2
18904,839,5
13203,76,4
10740,1202,3
29307,341,3
24800,879,5
18857,123,5
14404,391,4
40691,5,4
35685,53,3
41230,31,4
24073,197,5
23771,941,3
13654,33,4
9425,66,2
9971,542,3
18124,273,5
2477,155,5
9276,229,3
26340,110,5
1448,27,4
15952,102,3
6617,704,2
15101,414,3
45011,155,5
18616,232,2
48737,171,4
6149,194,5
1916,28,5
22248,1231,3
1037,100,4
39583,39,5
24802,7,4
49323,134,3
1448,2,4
26654,1,5
3103,205,4
17592,93,4
11698,29,5
1169,189,3
44937,734,2
33065,208,3
6449,284,2
51204,846,3
47056,277,3
5794,79,3
1585,762,4
52425,546,4
24422,243,5
12913,243,3
23752,457,2
41270,125,3
10266,826,5
28857,804,5
27079,715,4
4736,638,4
17501,84,4
24441,78,4
4200,52,1
12761,1367,5
8323,179,3
11735,371,5
6237,179,5
18968,23,3
11214,132,3
25855,1185,5
21653,45,5
44681,467,4
43370,295,4
44697,32,5
15241,24,3
32902,825,4
4280,473,4
10754,5,3
6559,118,4
10953,553,3
19541,93,4
35531,95,1
27612,148,3
48559,177,5
1403,354,3
1456,1158,5
12459,1,4
17972,33,5
36031,277,4
41648,357,4
24143,820,3
16899,417,4
45485,948,4
26236,43,5
3908,682,1
7191,36,4
16843,51,3
21733,342,4
8176,26,5
29388,219,4
3262,148,2
53205,184,4
23671,122,3
41495,877,3
48687,225,5
40176,25,5
7211,284,3
19106,228,2
35638,731,5
9064,85,4
43393,36,5
21406,162,5
7065,138,3
17105,126,4
19541,176,4
22108,572,4
9057,227,1
5023,155,4
39823,554,5
22669,56,3
3955,162,3
26179,38,5
11692,819,3
1124,48,4
39530,530,5
17000,1,4
1358,229,3
2498,461,3
24801,453,3
11795,457,2
29293,225,5
25017,483,5
48687,788,5
39113,155,5
16103,289,5
15254,860,5
13016,2,5
26716,25,5
12373,112,5
20673,293,4
21590,160,4
35521,1566,4
18313,739,5
17081,122,4
8134,326,4
23768,354,2
5817,2089,4
28148,255,2
52049,19,3
48327,476,5
39741,529,1
34619,70,5
51204,63,5
22212,172,3
14603,408,2
4240,820,5
18313,93,5
10610,855,4
47519,577,5
25840,1605,5
25218,14,4
17702,125,5
5885,93,4
10527,190,4
42574,100,4
8622,887,5
10975,468,5
6323,545,3
17228,103,4
16345,97,5
8237,770,3
30973,390,4
35024,895,3
18908,258,5
1806,16,4
14635,559,2
2063,27,4
33640,49,4
13341,1202,5
8646,117,3
6528,66,5
35781,11,4
46160,110,5
13292,857,5
10975,50,2
8468,265,3
10751,173,1
34701,115,3
31041,177,5
38130,497,5
6217,15,5
12156,54,4
38536,209,5
38014,94,5
24483,556,3
26293,595,5
21622,38,5
40360,609,4
2919,125,5
35385,136,4
29952,788,4
47355,168,3
28032,212,3
14061,639,5
25777,194,3
30821,97,4
25065,341,5
1076,398,3
3850,762,4
39142,601,5
25526,133,1
3853,40,4
51413,14,4
33312,8,2
36308,28,4
27719,30,4
5068,93,4
10944,86,5
52409,665,2
27145,43,4
21989,773,5
18630,287,3
51271,367,5
17152,515,5
28767,119,4
31369,63,4
21543,42,4
24379,83,5
27551,899,3
44686,31,4
32569,179,4
1081,57,3
29633,941,5
1101,17,3
51561,23,5
51838,76,4
3087,60,5
60,738,4
30300,364,5
23109,154,5
5497,312,5
35608,618,4
42388,1051,4
26827,131,5
17420,154,3
21355,172,1
18864,32,5
9162,133,5
24637,138,4
40817,21,5
17450,186,5
26867,93,5
42375,61,4
19721,23,3
22248,740,3
9596,529,4
46160,239,5
1853,144,5
1027,118,4
36122,575,2
41230,172,3
45824,155,4
3935,75,4
48822,227,3
2889,407,3
27836,38,5
43624,9,3
12806,10,4
41969,35,5
6617,129,4
23478,292,3
44907,682,5
42302,19,5
9771,284,5
276,104,3
8939,572,5
12668,706,3
35296,321,3
22651,95,4
18273,595,2
26536,66,5
38206,440,4
1916,200,4
44686,68,5
